pl_controv_flag,pl_name,hostname,pl_letter,sy_snum,discoverymethod,disc_year,pl_radj,pl_massj,st_spectype,st_rad,st_mass,st_met,st_lum,st_teff,st_rad.1
0,Kepler-864 b,Kepler-864,b,1,Transit,2016,0.21411366,,,1.0,1.0,0.04,0.2078,5754.0,1.0
0,Kepler-863 b,Kepler-863,b,1,Transit,2016,0.25872067,,,0.95,0.96,-0.03,0.21514,5678.0,0.95
0,Kepler-923 b,Kepler-923,b,1,Transit,2016,0.12311535,,,1.26,1.11,0.07,0.3325,5988.0,1.26
0,Kepler-916 b,Kepler-916,b,1,Transit,2016,0.15701668,,,0.81,0.85,-0.05,-0.27846,5248.0,0.81
0,Kepler-950 b,Kepler-950,b,1,Transit,2016,0.80114194,,,1.02,1.02,0.02,0.35461,5857.0,1.02
0,Kepler-1029 b,Kepler-1029,b,1,Transit,2016,0.11240967,,,0.77,0.82,0.01,-0.61975,5030.0,0.77
0,Kepler-958 b,Kepler-958,b,1,Transit,2016,0.18378089,,,0.86,0.91,0.01,-0.28165,5421.0,0.86
0,Kepler-861 b,Kepler-861,b,1,Transit,2016,0.20340798,,,0.78,0.82,0.01,-0.42701,5047.0,0.78
0,Kepler-862 b,Kepler-862,b,1,Transit,2016,0.19716299,,,0.84,0.88,0.04,-0.10252,5333.0,0.84
0,Kepler-927 b,Kepler-927,b,1,Transit,2016,0.15344812,,,0.99,0.99,0.03,-0.08583,5743.0,0.99
0,Kepler-962 b,Kepler-962,b,1,Transit,2016,0.17575163,,,0.86,0.93,0.01,-0.26115,5478.0,0.86
0,Kepler-856 b,Kepler-856,b,1,Transit,2016,0.82969043,,,0.93,0.96,0.12,-0.02166,5535.0,0.93
0,Kepler-930 b,Kepler-930,b,1,Transit,2016,0.19002587,,,1.4,1.25,0.04,0.37758,6335.0,1.4
0,Kepler-929 b,Kepler-929,b,1,Transit,2016,0.09902757,,,1.02,1.01,-0.04,0.46075,5869.0,1.02
0,Kepler-952 b,Kepler-952,b,1,Transit,2016,0.68248729,,,0.99,1.0,0.06,0.09668,5730.0,0.99
0,Kepler-965 b,Kepler-965,b,1,Transit,2016,0.3015434,,,1.15,1.05,0.03,0.14794,5886.0,1.15
0,Kepler-979 b,Kepler-979,b,1,Transit,2016,0.24266215,,,0.83,0.87,-0.02,-0.31956,5310.0,0.83
0,Kepler-932 b,Kepler-932,b,1,Transit,2016,0.12222321,,,0.84,0.87,-0.01,-0.32176,5331.0,0.84
0,Kepler-931 b,Kepler-931,b,1,Transit,2016,0.11865465,,,0.81,0.86,-0.01,-0.35,5241.0,0.81
0,Kepler-1006 b,Kepler-1006,b,1,Transit,2016,0.1373896,,,0.74,0.78,-0.4,-0.4,5328.0,0.74
0,Kepler-990 b,Kepler-990,b,1,Transit,2016,0.23195646,,,1.08,1.05,0.01,-0.05003,5948.0,1.08
0,Kepler-892 b,Kepler-892,b,1,Transit,2016,0.25069141,,,0.72,0.75,-0.04,-0.73492,4747.0,0.72
0,Kepler-895 b,Kepler-895,b,1,Transit,2016,0.1373896,,,0.61,0.65,-0.16,-0.85369,4315.0,0.61
0,Kepler-507 b,Kepler-507,b,1,Transit,2016,0.11597823,,,1.32,1.16,0.06,0.32648,6113.0,1.32
0,Kepler-1027 b,Kepler-1027,b,2,Transit,2016,0.07940048,,,0.82,0.91,-0.06,0.01051,5436.0,0.82
0,Kepler-982 b,Kepler-982,b,1,Transit,2016,0.20073156,,,1.29,1.16,0.05,0.51095,6139.0,1.29
0,Kepler-1052 b,Kepler-1052,b,1,Transit,2016,0.26139709,,,1.03,1.03,0.0,-0.04685,5888.0,1.03
0,Kepler-897 b,Kepler-897,b,1,Transit,2016,0.21322152,,,1.04,1.03,0.04,0.28762,5839.0,1.04
0,Kepler-898 b,Kepler-898,b,1,Transit,2016,0.1329289,,,0.62,0.65,-0.06,-0.87506,4223.0,0.62
0,Kepler-938 b,Kepler-938,b,1,Transit,2016,0.19805513,,,0.89,0.92,-0.03,-0.174,5533.0,0.89
0,Kepler-986 b,Kepler-986,b,1,Transit,2016,0.2105451,,,0.98,0.96,0.04,-0.04683,5642.0,0.98
0,Kepler-978 b,Kepler-978,b,1,Transit,2016,0.26674993,,,1.09,1.07,-0.01,0.143,6002.0,1.09
0,Kepler-960 b,Kepler-960,b,1,Transit,2016,0.20430012,,,0.72,0.77,0.02,-0.6289,4755.0,0.72
0,Kepler-976 b,Kepler-976,b,1,Transit,2016,0.35328754,,,0.83,0.87,0.07,-0.35971,5232.0,0.83
0,Kepler-899 b,Kepler-899,b,1,Transit,2016,0.23909359,,,0.91,0.93,-0.06,0.04831,5595.0,0.91
0,Kepler-1015 b,Kepler-1015,b,1,Transit,2016,0.31670979,,,1.81,1.49,0.06,0.55886,6769.0,1.81
0,Kepler-1002 b,Kepler-1002,b,1,Transit,2016,0.15255598,,,1.57,1.22,0.04,0.501,6144.0,1.57
0,Kepler-889 b,Kepler-889,b,1,Transit,2016,0.09724329,,,1.25,1.14,0.19,0.38344,5961.0,1.25
0,Kepler-903 b,Kepler-903,b,1,Transit,2016,0.17932019,,,0.97,0.98,0.05,0.36464,5682.0,0.97
0,Kepler-904 b,Kepler-904,b,1,Transit,2016,0.15790882,,,1.25,1.16,0.05,0.15444,6160.0,1.25
0,Kepler-918 b,Kepler-918,b,1,Transit,2016,0.1552324,,,1.14,1.11,0.06,-0.01801,6028.0,1.14
0,Kepler-920 b,Kepler-920,b,1,Transit,2016,0.21589794,,,0.85,0.89,0.0,-0.18293,5403.0,0.85
0,Kepler-961 b,Kepler-961,b,1,Transit,2016,0.22749576,,,0.9,0.96,0.05,-0.19378,5582.0,0.9
0,Kepler-972 b,Kepler-972,b,1,Transit,2016,0.41484521,,,1.22,1.15,0.04,0.19129,6146.0,1.22
0,Kepler-886 b,Kepler-886,b,1,Transit,2016,0.13560532,,,1.16,1.1,-0.01,0.04165,6098.0,1.16
0,Kepler-885 b,Kepler-885,b,1,Transit,2016,0.22303506,,,1.35,1.21,0.11,0.41686,6187.0,1.35
0,Kepler-906 b,Kepler-906,b,1,Transit,2016,0.18824159,,,1.02,1.06,-0.09,0.09641,6035.0,1.02
0,Kepler-466 c,Kepler-466,c,1,Transit,2016,0.11151753,,,1.05,1.04,-0.01,-0.06719,5927.0,1.05
0,Kepler-921 b,Kepler-921,b,1,Transit,2016,0.25604425,,,0.91,0.93,-0.12,-0.0296,5663.0,0.91
0,Kepler-943 b,Kepler-943,b,1,Transit,2016,0.52903916,,,0.91,0.93,-0.07,0.40676,5612.0,0.91
0,Kepler-946 b,Kepler-946,b,1,Transit,2016,0.17218307,,,0.93,0.94,-0.09,0.13422,5665.0,0.93
0,Kepler-1014 b,Kepler-1014,b,1,Transit,2016,0.21322152,,,0.84,0.88,-0.06,-0.3365,5388.0,0.84
0,Kepler-852 b,Kepler-852,b,1,Transit,2016,0.22660362,,,1.16,1.19,0.22,0.827,6100.0,1.16
0,Kepler-884 b,Kepler-884,b,1,Transit,2016,0.10973325,,,0.94,1.0,0.05,-0.31335,5715.0,0.94
0,Kepler-529 c,Kepler-529,c,1,Transit,2016,0.17842805,,,1.14,1.07,-0.1,0.207,6087.0,1.14
0,Kepler-944 b,Kepler-944,b,1,Transit,2016,0.23463288,,,0.83,0.86,-0.11,-0.07777,5409.0,0.83
0,Kepler-942 b,Kepler-942,b,1,Transit,2016,0.19002587,,,0.75,0.81,0.09,-0.58453,4861.0,0.75
0,Kepler-1010 b,Kepler-1010,b,1,Transit,2016,0.20697654,,,0.82,0.86,-0.01,-0.41164,5253.0,0.82
0,Kepler-882 b,Kepler-882,b,1,Transit,2016,0.10973325,,,0.87,0.9,-0.03,-0.27313,5476.0,0.87
0,Kepler-255 d,Kepler-255,d,1,Transit,2016,0.11776251,,,0.86,0.9,0.02,-0.18311,5431.0,0.86
0,Kepler-758 c,Kepler-758,c,1,Transit,2016,0.1507717,,,1.42,1.16,-0.1,0.56281,6228.0,1.42
0,Kepler-1034 b,Kepler-1034,b,1,Transit,2016,0.2016237,,,0.8,0.83,-0.06,-0.43881,5198.0,0.8
0,Kepler-1013 b,Kepler-1013,b,1,Transit,2016,0.19181015,,,0.76,0.81,0.04,-0.53079,4954.0,0.76
0,Kepler-1054 b,Kepler-1054,b,1,Transit,2016,0.23463288,,,1.34,1.22,0.09,0.36867,6209.0,1.34
0,Kepler-760 c,Kepler-760,c,1,Transit,2016,0.13203676,,,0.85,0.89,0.08,-0.27997,5322.0,0.85
0,Kepler-271 c,Kepler-271,c,1,Transit,2014,0.08475332,,,0.87,0.9,-0.13,-0.25319,5555.0,0.87
0,Kepler-967 b,Kepler-967,b,1,Transit,2016,0.20965296,,,0.8,0.84,-0.03,-0.71759,5178.0,0.8
0,Kepler-995 b,Kepler-995,b,1,Transit,2016,0.24087787,,,0.8,0.83,-0.07,-0.41918,5206.0,0.8
0,Kepler-953 b,Kepler-953,b,1,Transit,2016,0.37559104,,,0.99,0.95,0.26,-0.119,5416.0,0.99
0,Kepler-1033 b,Kepler-1033,b,1,Transit,2016,0.2239272,,,0.92,0.94,0.06,-0.12579,5547.0,0.92
0,Kepler-876 b,Kepler-876,b,1,Transit,2016,0.12757605,,,0.77,0.81,-0.03,-0.33828,5060.0,0.77
0,Kepler-875 b,Kepler-875,b,1,Transit,2016,0.25872067,,,1.11,1.06,0.03,0.13542,5958.0,1.11
0,Kepler-732 c,Kepler-732,c,1,Transit,2016,0.11330181,,,0.46,0.49,-0.01,-1.375,3631.0,0.46
0,Kepler-1060 b,Kepler-1060,b,1,Transit,2016,0.21232938,,,0.99,0.99,-0.03,0.07184,5797.0,0.99
0,Kepler-1008 b,Kepler-1008,b,2,Transit,2016,0.11419395,,,0.78,0.81,-0.01,-0.50671,5066.0,0.78
0,Kepler-1055 b,Kepler-1055,b,1,Transit,2016,0.10973325,,,0.94,0.98,-0.02,-0.14818,5723.0,0.94
0,Kepler-1045 b,Kepler-1045,b,1,Transit,2016,0.23998573,,,0.82,0.86,-0.03,-0.33356,5301.0,0.82
0,Kepler-872 b,Kepler-872,b,1,Transit,2016,0.17753591,,,1.08,1.05,0.04,-0.14573,5902.0,1.08
0,Kepler-1071 b,Kepler-1071,b,1,Transit,2016,0.21232938,,,0.81,0.86,0.01,-0.31262,5215.0,0.81
0,Kepler-1139 b,Kepler-1139,b,1,Transit,2016,0.10616469,,,0.91,0.94,0.05,-0.30419,5550.0,0.91
0,Kepler-1180 b,Kepler-1180,b,1,Transit,2016,0.17753591,,,1.14,1.09,0.0,0.41746,6077.0,1.14
0,Kepler-1181 b,Kepler-1181,b,1,Transit,2016,0.14006602,,,1.3,1.17,0.03,0.47243,6176.0,1.3
0,Kepler-991 b,Kepler-991,b,1,Transit,2016,0.22660362,,,0.61,0.64,-0.25,-0.83074,4392.0,0.61
0,Kepler-1141 b,Kepler-1141,b,1,Transit,2016,0.0731555,,,1.07,1.01,0.04,0.1551,5791.0,1.07
0,Kepler-1140 b,Kepler-1140,b,1,Transit,2016,0.24712285,,,0.73,0.76,-0.08,-0.56584,4850.0,0.73
0,Kepler-1183 b,Kepler-1183,b,1,Transit,2016,0.25158355,,,0.99,1.0,0.04,0.25466,5765.0,0.99
0,Kepler-1192 b,Kepler-1192,b,1,Transit,2016,0.2105451,,,0.83,0.86,-0.16,-0.1283,5438.0,0.83
0,Kepler-1028 b,Kepler-1028,b,1,Transit,2016,0.11865465,,,0.87,0.9,-0.09,-0.24485,5522.0,0.87
0,Kepler-1004 b,Kepler-1004,b,1,Transit,2016,0.56026407,,,3.39,1.11,-0.04,0.71341,4972.0,3.39
0,Kepler-1072 b,Kepler-1072,b,1,Transit,2016,0.14095816,,,1.32,1.2,0.07,0.36531,6199.0,1.32
0,Kepler-490 b,Kepler-490,b,1,Transit,2016,1.03934338,,,1.12,1.08,-0.02,0.36497,6045.0,1.12
0,Kepler-1065 b,Kepler-1065,b,1,Transit,2016,0.33276831,,,0.93,0.94,-0.01,-0.11584,5635.0,0.93
0,Kepler-1077 b,Kepler-1077,b,1,Transit,2016,0.24712285,,,1.02,1.02,0.03,0.00638,5816.0,1.02
0,Kepler-1194 b,Kepler-1194,b,1,Transit,2016,0.13471318,,,0.92,0.94,0.0,-0.127,5590.0,0.92
0,Kepler-1197 b,Kepler-1197,b,1,Transit,2016,0.11151753,,,0.72,0.78,0.06,-0.66629,4708.0,0.72
0,Kepler-1146 b,Kepler-1146,b,1,Transit,2016,0.10973325,,,0.7,0.74,-0.06,-0.64244,4692.0,0.7
0,Kepler-1144 b,Kepler-1144,b,1,Transit,2016,0.17753591,,,0.96,0.98,-0.03,0.05604,5753.0,0.96
0,Kepler-1079 b,Kepler-1079,b,1,Transit,2016,0.14541886,,,1.36,1.08,0.21,0.263,5758.0,1.36
0,Kepler-1066 b,Kepler-1066,b,1,Transit,2016,0.2105451,,,0.98,0.98,-0.03,-0.18995,5762.0,0.98
0,Kepler-1198 b,Kepler-1198,b,1,Transit,2016,0.13114462,,,0.9,0.93,0.03,-0.23165,5517.0,0.9
0,Kepler-1199 b,Kepler-1199,b,1,Transit,2016,0.10259613,,,1.17,0.94,-0.27,0.18707,5889.0,1.17
0,Kepler-968 b,Kepler-968,b,1,Transit,2016,0.17842805,,,0.7,0.76,0.13,-0.7626,4598.0,0.7
0,Kepler-1047 b,Kepler-1047,b,1,Transit,2016,0.18645731,,,1.13,1.08,0.29,0.42359,5754.0,1.13
0,Kepler-1148 b,Kepler-1148,b,1,Transit,2016,0.1507717,,,0.77,0.81,-0.02,-0.53105,5054.0,0.77
0,Kepler-1147 b,Kepler-1147,b,1,Transit,2016,0.2328486,,,1.14,1.09,0.11,0.23534,5941.0,1.14
0,Kepler-1081 b,Kepler-1081,b,1,Transit,2016,0.09010616,,,0.84,0.88,0.01,-0.30601,5345.0,0.84
0,Kepler-1062 b,Kepler-1062,b,1,Transit,2016,0.15701668,,,0.7,0.75,0.11,-0.6822,4597.0,0.7
0,Kepler-1063 b,Kepler-1063,b,2,Transit,2016,0.1329289,,,1.14,1.09,0.09,0.166,5945.0,1.14
0,Kepler-1064 b,Kepler-1064,b,1,Transit,2016,0.13828174,,,0.79,0.85,0.0,-0.401,5153.0,0.79
0,Kepler-1084 b,Kepler-1084,b,1,Transit,2016,0.09902757,,,1.28,1.12,-0.02,0.25259,6113.0,1.28
0,Kepler-1087 b,Kepler-1087,b,1,Transit,2016,0.05442055,,,0.94,0.96,0.01,-0.09746,5589.0,0.94
0,Kepler-1207 b,Kepler-1207,b,1,Transit,2016,0.14452672,,,1.06,1.06,0.05,0.63789,5909.0,1.06
0,Kepler-1209 b,Kepler-1209,b,1,Transit,2016,0.13471318,,,1.38,1.23,0.12,0.34256,6210.0,1.38
0,Kepler-1114 b,Kepler-1114,b,1,Transit,2016,0.12043893,,,0.83,0.87,-0.08,-0.29317,5374.0,0.83
0,Kepler-1115 b,Kepler-1115,b,1,Transit,2016,0.15166384,,,1.73,1.6,-0.51,1.25385,8480.0,1.73
0,Kepler-1154 b,Kepler-1154,b,1,Transit,2016,0.20876082,,,1.43,1.26,0.04,0.45174,6327.0,1.43
0,Kepler-1089 b,Kepler-1089,b,1,Transit,2016,0.16326166,,,0.49,0.52,-0.09,-1.29726,3753.0,0.49
0,Kepler-1216 b,Kepler-1216,b,1,Transit,2016,0.12400749,,,0.98,0.99,0.03,0.0729,5743.0,0.98
0,Kepler-1215 b,Kepler-1215,b,1,Transit,2016,0.10884111,,,0.93,0.95,0.01,-0.18176,5616.0,0.93
0,Kepler-1117 b,Kepler-1117,b,1,Transit,2016,0.09902757,,,0.93,0.95,0.03,-0.22396,5612.0,0.93
0,Kepler-1156 b,Kepler-1156,b,1,Transit,2016,0.11776251,,,1.0,1.0,0.02,-0.06802,5778.0,1.0
0,Kepler-1092 b,Kepler-1092,b,1,Transit,2016,0.18467303,,,1.0,0.99,-0.09,0.09586,5862.0,1.0
0,Kepler-1093 b,Kepler-1093,b,1,Transit,2016,0.17396735,,,1.2,1.13,-0.01,0.46038,6166.0,1.2
0,Kepler-1210 b,Kepler-1210,b,1,Transit,2016,0.15166384,,,0.92,0.94,0.04,-0.14879,5568.0,0.92
0,Kepler-1212 b,Kepler-1212,b,1,Transit,2016,0.19091801,,,1.15,1.1,0.03,0.21104,6051.0,1.15
0,Kepler-1120 b,Kepler-1120,b,1,Transit,2016,0.12311535,,,0.74,0.78,-0.04,-0.58813,4904.0,0.74
0,Kepler-1159 b,Kepler-1159,b,1,Transit,2016,0.21143724,,,1.28,1.19,0.04,0.29847,6217.0,1.28
0,Kepler-1160 b,Kepler-1160,b,1,Transit,2016,0.19091801,,,0.89,0.92,0.01,-0.34326,5519.0,0.89
0,Kepler-1096 b,Kepler-1096,b,1,Transit,2016,0.11062539,,,0.63,0.66,-0.1,-0.84044,4306.0,0.63
0,Kepler-1094 b,Kepler-1094,b,1,Transit,2016,0.2837006,,,1.21,1.14,0.06,0.17811,6112.0,1.21
0,Kepler-1214 b,Kepler-1214,b,1,Transit,2016,0.2105451,,,0.8,0.85,0.05,-0.41949,5130.0,0.8
0,Kepler-1122 b,Kepler-1122,b,1,Transit,2016,0.18199661,,,0.89,0.92,-0.03,0.05875,5544.0,0.89
0,Kepler-1124 b,Kepler-1124,b,1,Transit,2016,0.11419395,,,0.34,0.35,-0.59,-1.32347,3658.0,0.34
0,Kepler-1161 b,Kepler-1161,b,1,Transit,2016,0.19002587,,,0.57,0.59,-0.35,-0.65314,4253.0,0.57
0,Kepler-1097 b,Kepler-1097,b,1,Transit,2016,0.29083772,,,0.79,0.82,-0.11,-0.40444,5211.0,0.79
0,Kepler-1098 b,Kepler-1098,b,1,Transit,2016,0.11597823,,,0.99,0.99,-0.02,0.15655,5794.0,0.99
0,Kepler-1046 b,Kepler-1046,b,1,Transit,2016,0.15255598,,,1.04,1.04,0.0,0.06429,5913.0,1.04
0,Kepler-493 b,Kepler-493,b,1,Transit,2016,1.34980819,,,1.54,1.36,0.11,0.43813,6457.0,1.54
0,Kepler-1125 b,Kepler-1125,b,1,Transit,2016,0.1641538,,,0.94,0.95,-0.09,0.64744,5683.0,0.94
0,Kepler-1126 b,Kepler-1126,b,1,Transit,2016,0.15434026,,,0.93,0.92,-0.26,-0.09926,5798.0,0.93
0,Kepler-1166 b,Kepler-1166,b,1,Transit,2016,0.1507717,,,0.86,0.9,-0.02,-0.25594,5446.0,0.86
0,Kepler-1164 b,Kepler-1164,b,1,Transit,2016,0.09991971,,,0.79,0.85,-0.03,-0.39926,5183.0,0.79
0,Kepler-1102 b,Kepler-1102,b,1,Transit,2016,0.23730931,,,0.94,0.96,-0.08,0.13927,5724.0,0.94
0,Kepler-1100 b,Kepler-1100,b,1,Transit,2016,0.15612454,,,1.34,1.21,0.05,0.08792,6247.0,1.34
0,Kepler-1000 b,Kepler-1000,b,1,Transit,2016,0.42465876,,,1.51,1.4,0.35,0.7147,6453.0,1.51
0,Kepler-1127 b,Kepler-1127,b,1,Transit,2016,0.17485949,,,0.95,0.97,0.04,-0.25911,5664.0,0.95
0,Kepler-1128 b,Kepler-1128,b,1,Transit,2016,0.32563119,,,0.91,0.94,0.04,-0.19585,5543.0,0.91
0,Kepler-1073 b,Kepler-1073,b,1,Transit,2016,0.20519226,,,1.0,1.0,0.0,-0.01023,5792.0,1.0
0,Kepler-1169 b,Kepler-1169,b,1,Transit,2016,0.08386118,,,1.23,1.24,0.26,0.26202,6191.0,1.23
0,Kepler-1106 b,Kepler-1106,b,1,Transit,2016,0.14720314,,,1.17,1.11,0.0,0.15896,6104.0,1.17
0,Kepler-1037 b,Kepler-1037,b,1,Transit,2016,0.11419395,,,0.78,0.82,-0.03,-0.44752,5105.0,0.78
0,Kepler-1131 b,Kepler-1131,b,1,Transit,2016,0.1418503,,,1.04,1.03,0.05,-0.02783,5851.0,1.04
0,Kepler-1132 b,Kepler-1132,b,1,Transit,2016,0.20965296,,,0.83,0.87,-0.01,-0.37811,5298.0,0.83
0,Kepler-480 b,Kepler-480,b,1,Transit,2016,0.24801499,,,1.34,1.25,0.11,0.47779,6322.0,1.34
0,Kepler-1108 b,Kepler-1108,b,1,Transit,2016,0.13025248,,,0.84,0.88,-0.09,-0.25795,5406.0,0.84
0,Kepler-1109 b,Kepler-1109,b,1,Transit,2016,0.19537871,,,1.06,1.05,0.04,-0.07583,5893.0,1.06
0,Kepler-994 b,Kepler-994,b,1,Transit,2016,0.14274244,,,0.54,0.56,-0.13,-1.13919,3934.0,0.54
0,Kepler-1133 b,Kepler-1133,b,1,Transit,2016,0.17575163,,,0.9,0.93,-0.02,-0.20972,5569.0,0.9
0,Kepler-1172 b,Kepler-1172,b,1,Transit,2016,0.28548488,,,0.89,0.92,-0.04,-0.16073,5558.0,0.89
0,Kepler-1173 b,Kepler-1173,b,1,Transit,2016,0.07940048,,,0.82,0.86,0.0,-0.43521,5252.0,0.82
0,Kepler-1111 b,Kepler-1111,b,1,Transit,2016,0.17842805,,,1.15,1.1,0.02,-0.0903,6077.0,1.15
0,Kepler-1049 b,Kepler-1049,b,1,Transit,2016,0.08475332,,,0.49,0.51,-0.33,-1.13956,3864.0,0.49
0,Kepler-1135 b,Kepler-1135,b,1,Transit,2016,0.16504595,,,0.94,0.96,0.02,0.43703,5656.0,0.94
0,Kepler-478 b,Kepler-478,b,1,Transit,2016,0.24177001,,,0.8,0.85,-0.03,-0.371,5210.0,0.8
0,Kepler-1175 b,Kepler-1175,b,1,Transit,2016,0.26674993,,,0.86,0.9,-0.04,-0.3398,5453.0,0.86
0,Kepler-1174 b,Kepler-1174,b,1,Transit,2016,0.1418503,,,1.04,1.04,-0.04,0.55531,5936.0,1.04
0,Kepler-508 b,Kepler-508,b,1,Transit,2016,0.146311,,,1.25,1.16,0.18,0.28949,6025.0,1.25
0,Kepler-954 b,Kepler-954,b,1,Transit,2016,0.20697654,,,0.76,0.82,0.02,-0.5722,4990.0,0.76
0,Kepler-1050 b,Kepler-1050,b,1,Transit,2016,0.14274244,,,1.13,1.09,0.03,0.05871,6010.0,1.13
0,Kepler-1136 b,Kepler-1136,b,1,Transit,2016,0.146311,,,0.68,0.72,0.03,-0.85345,4512.0,0.68
0,Kepler-1177 b,Kepler-1177,b,1,Transit,2016,0.16950665,,,0.97,0.98,0.02,0.34212,5712.0,0.97
0,Kepler-1075 b,Kepler-1075,b,1,Transit,2016,0.12668391,,,0.54,0.56,-0.17,-1.11289,3959.0,0.54
0,Kepler-1186 b,Kepler-1186,b,1,Transit,2016,0.19894727,,,0.93,0.95,0.0,0.06369,5635.0,0.93
0,Kepler-1188 b,Kepler-1188,b,1,Transit,2016,0.18556517,,,1.06,1.04,0.0,0.39786,5913.0,1.06
0,Kepler-1001 b,Kepler-1001,b,1,Transit,2016,0.28102418,,,0.88,0.9,-0.03,-0.27856,5491.0,0.88
0,Kepler-1277 b,Kepler-1277,b,1,Transit,2016,0.14274244,,,0.92,0.94,-0.01,-0.19906,5578.0,0.92
0,Kepler-1276 b,Kepler-1276,b,1,Transit,2016,0.10616469,,,1.21,1.14,-0.02,0.2204,6188.0,1.21
0,Kepler-1323 b,Kepler-1323,b,1,Transit,2016,0.13560532,,,1.4,1.18,0.02,0.29462,6169.0,1.4
0,Kepler-1322 b,Kepler-1322,b,1,Transit,2016,0.14363458,,,0.87,0.9,-0.07,-0.10053,5488.0,0.87
0,Kepler-1368 b,Kepler-1368,b,1,Transit,2016,0.14720314,,,1.08,1.07,0.1,0.05077,5906.0,1.08
0,Kepler-1236 b,Kepler-1236,b,1,Transit,2016,0.19091801,,,0.82,0.86,-0.09,-0.37915,5337.0,0.82
0,Kepler-1280 b,Kepler-1280,b,1,Transit,2016,0.16683023,,,1.32,1.2,0.04,0.6788,6227.0,1.32
0,Kepler-1279 b,Kepler-1279,b,1,Transit,2016,0.15612454,,,1.33,1.21,0.06,0.69281,6221.0,1.33
0,Kepler-1281 b,Kepler-1281,b,1,Transit,2016,0.146311,,,0.83,0.87,-0.04,-0.292,5353.0,0.83
0,Kepler-1327 b,Kepler-1327,b,1,Transit,2016,0.16058524,,,1.03,1.02,-0.03,0.0362,5885.0,1.03
0,Kepler-1325 b,Kepler-1325,b,1,Transit,2016,0.25515211,,,0.91,0.93,0.01,-0.13603,5550.0,0.91
0,Kepler-1372 b,Kepler-1372,b,1,Transit,2016,0.11330181,,,0.97,0.98,0.05,0.0124,5677.0,0.97
0,Kepler-1239 b,Kepler-1239,b,1,Transit,2016,0.25872067,,,1.57,1.4,0.22,0.44712,6564.0,1.57
0,Kepler-1283 b,Kepler-1283,b,1,Transit,2016,0.17039879,,,1.25,1.16,0.04,0.92675,6175.0,1.25
0,Kepler-1330 b,Kepler-1330,b,1,Transit,2016,0.14720314,,,0.94,0.97,0.08,0.42575,5608.0,0.94
0,Kepler-1373 b,Kepler-1373,b,1,Transit,2016,0.10348827,,,1.33,1.22,0.03,0.77358,6299.0,1.33
0,Kepler-1374 b,Kepler-1374,b,1,Transit,2016,0.20430012,,,0.81,0.85,-0.13,-0.36814,5323.0,0.81
0,Kepler-1287 b,Kepler-1287,b,1,Transit,2016,0.1373896,,,0.94,0.96,-0.05,-0.09078,5715.0,0.94
0,Kepler-1333 b,Kepler-1333,b,1,Transit,2016,0.25069141,,,0.92,0.94,-0.04,-0.18777,5628.0,0.92
0,Kepler-1332 b,Kepler-1332,b,1,Transit,2016,0.12222321,,,0.9,0.95,0.0,-0.13733,5581.0,0.9
0,Kepler-528 b,Kepler-528,b,1,Transit,2016,0.18556517,,,1.06,1.01,0.02,0.15784,5807.0,1.06
0,Kepler-1376 b,Kepler-1376,b,1,Transit,2016,0.09367473,,,0.97,0.98,0.07,-0.07062,5659.0,0.97
0,Kepler-1289 b,Kepler-1289,b,1,Transit,2016,0.13560532,,,1.17,1.1,0.02,0.16032,6080.0,1.17
0,Kepler-1335 b,Kepler-1335,b,1,Transit,2016,0.12936034,,,0.74,0.77,-0.07,-0.5555,4903.0,0.74
0,Kepler-1334 b,Kepler-1334,b,1,Transit,2016,0.20430012,,,0.91,0.94,-0.03,0.0276,5614.0,0.91
0,Kepler-1377 b,Kepler-1377,b,1,Transit,2016,0.11151753,,,0.82,0.86,0.05,-0.29327,5218.0,0.82
0,Kepler-1378 b,Kepler-1378,b,1,Transit,2016,0.19627085,,,0.67,0.7,0.03,-0.90346,4407.0,0.67
0,Kepler-1247 b,Kepler-1247,b,1,Transit,2016,0.20786868,,,0.82,0.86,-0.05,-0.34527,5303.0,0.82
0,Kepler-520 b,Kepler-520,b,1,Transit,2016,0.14809528,,,1.09,1.1,-0.03,0.51032,6112.0,1.09
0,Kepler-1291 b,Kepler-1291,b,1,Transit,2016,0.14809528,,,0.8,0.84,-0.04,-0.46748,5216.0,0.8
0,Kepler-1292 b,Kepler-1292,b,1,Transit,2016,0.16236952,,,0.93,0.95,0.08,-0.09051,5556.0,0.93
0,Kepler-1337 b,Kepler-1337,b,1,Transit,2016,0.2150058,,,0.67,0.7,-0.09,-0.74221,4523.0,0.67
0,Kepler-1381 b,Kepler-1381,b,1,Transit,2016,0.20073156,,,0.94,0.96,-0.1,-0.11708,5747.0,0.94
0,Kepler-1248 b,Kepler-1248,b,1,Transit,2016,0.10527255,,,1.21,1.21,0.24,0.276,6149.0,1.21
0,Kepler-1251 b,Kepler-1251,b,1,Transit,2016,0.1641538,,,0.89,0.92,-0.04,-0.15264,5545.0,0.89
0,Kepler-1293 b,Kepler-1293,b,1,Transit,2016,0.0865376,,,1.28,1.18,0.0,0.60386,6241.0,1.28
0,Kepler-1341 b,Kepler-1341,b,2,Transit,2016,0.26674993,,,0.72,0.79,0.19,-0.63776,4662.0,0.72
0,Kepler-1342 b,Kepler-1342,b,1,Transit,2016,0.14809528,,,0.9,0.93,0.03,-0.26092,5527.0,0.9
